SET DEFINE OFF;
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (1, '서울특별시', '강남구', 37.4979, 127.0276);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (2, '서울특별시', '강동구', 37.5301, 127.1238);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (3, '서울특별시', '강북구', 37.6396, 127.0257);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (4, '서울특별시', '강서구', 37.5509, 126.8495);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (5, '서울특별시', '관악구', 37.4784, 126.9516);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (6, '서울특별시', '광진구', 37.5384, 127.0826);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (7, '서울특별시', '구로구', 37.4955, 126.8873);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (8, '서울특별시', '금천구', 37.4558, 126.8958);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (9, '서울특별시', '노원구', 37.6540, 127.0568);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (10, '서울특별시', '도봉구', 37.6688, 127.0477);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (11, '서울특별시', '동대문구', 37.5740, 127.0396);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (12, '서울특별시', '동작구', 37.5027, 126.9487);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (13, '서울특별시', '마포구', 37.5602, 126.9088);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (14, '서울특별시', '서대문구', 37.5792, 126.9355);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (15, '서울특별시', '서초구', 37.4835, 127.0164);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (16, '서울특별시', '성동구', 37.5612, 127.0378);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (17, '서울특별시', '성북구', 37.5891, 127.0195);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (18, '서울특별시', '송파구', 37.5146, 127.1057);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (19, '서울특별시', '양천구', 37.5170, 126.8669);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (20, '서울특별시', '영등포구', 37.5244, 126.8964);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (21, '서울특별시', '용산구', 37.5324, 126.9904);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (22, '서울특별시', '은평구', 37.6176, 126.9227);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (23, '서울특별시', '종로구', 37.5730, 126.9794);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (24, '서울특별시', '중구', 37.5636, 126.9976);
INSERT INTO tblActivityRegionCoordinate (tblActivityRegionCoordinateSeq, sido, gugun, latitude, longitude) VALUES (25, '서울특별시', '중랑구', 37.6060, 127.0928);
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (1, '스포츠');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (2, '게임');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (3, '맛집');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (4, '문화');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (5, '힐링');
INSERT INTO tblCategoryMain (tblCategoryMainSeq, categoryName) VALUES (6, '자기계발');
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (1, '4z3wyacj', 'h9^v$s9@^7ryc', '정하은', '즐거운햇살68', TO_DATE('1977-09-05', 'YYYY-MM-DD'), '010-2083-4804', '4z3wyacj@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (51, '786g4xl6b19', 'f0#6o%!5^$37w6q*y', '김승아', '귀여운고양이31', TO_DATE('1983-08-13', 'YYYY-MM-DD'), '010-5438-3698', '786g4xl6b19@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (52, '791ll90', 'h9)y&53io8)$76', '강하연', '즐거운고양이82', TO_DATE('2000-04-03', 'YYYY-MM-DD'), '010-0786-0359', '791ll90@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (53, 'q611', 'l4$!6g##6', '강하진', '귀여운고양이26', TO_DATE('1998-03-23', 'YYYY-MM-DD'), '010-7084-6426', 'q611@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (54, 'g444129c5at7666f0r82', 'z2@8w^$)91*0*', '김승빈', '똑똑한강51', TO_DATE('1999-09-11', 'YYYY-MM-DD'), '010-7184-3639', 'g444129c5at7666f0r82@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (55, '83y0djb3t9250', 'c8%@#)$%)5y4de', '조서아', '신나는하늘61', TO_DATE('1998-06-09', 'YYYY-MM-DD'), '010-5288-7357', '83y0djb3t9250@daum.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (56, 'l13jwx2', 'w1(&60@(', '최지진', '멋진강84', TO_DATE('1998-06-25', 'YYYY-MM-DD'), '010-9875-5411', 'l13jwx2@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (57, '8j5957k88430vw161sr', 'j0$f^@^x$7b442$', '임현연', '멋진숲03', TO_DATE('1984-10-16', 'YYYY-MM-DD'), '010-5446-6914', '8j5957k88430vw161sr@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (58, 'ou3w15azpx', 'i7@z6@ba$', '강예은', '든든한햇살80', TO_DATE('1985-02-06', 'YYYY-MM-DD'), '010-8610-5324', 'ou3w15azpx@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (59, 'p8ixf6we2ch716hbl', 'n4#(knu1j', '김준호', '유쾌한숲84', TO_DATE('1983-04-26', 'YYYY-MM-DD'), '010-7128-7882', 'p8ixf6we2ch716hbl@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (60, '0m18d6l1gy374x', 'w5*s3335n!', '이도빈', '행복한강아지48', TO_DATE('1994-06-12', 'YYYY-MM-DD'), '010-8651-6279', '0m18d6l1gy374x@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (61, '8s99f2yl49h39h', 'v2*5z^%zqlr(teq', '임현우', '멋진나무26', TO_DATE('1977-06-16', 'YYYY-MM-DD'), '010-5051-5559', '8s99f2yl49h39h@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (62, '10pa186tmc', 'y7^5v&55^fa', '최하희', '즐거운모래04', TO_DATE('1998-03-18', 'YYYY-MM-DD'), '010-5721-1128', '10pa186tmc@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (63, '4x6kws', 'q6$%0i5&4', '박승은', '재미있는숲95', TO_DATE('1987-04-22', 'YYYY-MM-DD'), '010-7787-9765', '4x6kws@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (64, 'z7xo5m4h12hi0j0479a', 'c2$102%l', '박민연', '유쾌한달71', TO_DATE('1970-08-08', 'YYYY-MM-DD'), '010-6008-3587', 'z7xo5m4h12hi0j0479a@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (65, '768ufbcr7', 'l9!u&7%w!)', '장현호', '상냥한토끼83', TO_DATE('1991-04-27', 'YYYY-MM-DD'), '010-3829-7858', '768ufbcr7@daum.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (66, 'hfaj42u08a', 's6)t3398a', '최서연', '재미있는별16', TO_DATE('1984-09-15', 'YYYY-MM-DD'), '010-5745-4135', 'hfaj42u08a@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (67, 'i0p2u7nuxhm64', 'g3#r@57(0&30u2', '조주은', '귀여운구름48', TO_DATE('1982-02-24', 'YYYY-MM-DD'), '010-1817-1060', 'i0p2u7nuxhm64@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (68, '27dlrqti', 'j6#s88@f*nw^$', '김하희', '재미있는호랑이33', TO_DATE('1980-11-22', 'YYYY-MM-DD'), '010-9909-7084', '27dlrqti@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (69, 'ymfth1u50', 'y8&k82^u', '김민진', '멋진하늘52', TO_DATE('1987-05-01', 'YYYY-MM-DD'), '010-2405-4080', 'ymfth1u50@hanmail.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (70, 'o2f49j8h3mgz8j5qg', 'n4^1wngu)y!@b', '조현수', '귀여운돌78', TO_DATE('1981-12-17', 'YYYY-MM-DD'), '010-3801-8621', 'o2f49j8h3mgz8j5qg@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (71, '2u0b973t842', 'r2$bi&#gi', '장서연', '조용한돌25', TO_DATE('1984-07-14', 'YYYY-MM-DD'), '010-0672-6089', '2u0b973t842@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (72, 'j2p9w3561b1rr3z', 'r1*1(pz6%s!o', '최민호', '행복한나무32', TO_DATE('1970-12-03', 'YYYY-MM-DD'), '010-4353-9849', 'j2p9w3561b1rr3z@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (73, 'uckjm07', 'e1%8#r7l#', '조지아', '신나는바다24', TO_DATE('1993-07-21', 'YYYY-MM-DD'), '010-3729-3809', 'uckjm07@gmail.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (74, '54wy672n52msg9x7', 'k4!8@33%^z0ps0', '조하수', '상냥한고양이34', TO_DATE('1984-01-19', 'YYYY-MM-DD'), '010-9730-4302', '54wy672n52msg9x7@daum.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (75, '7mc4unx545y', 'h1$(6&8$', '이민수', '귀여운해30', TO_DATE('1981-02-22', 'YYYY-MM-DD'), '010-1510-5626', '7mc4unx545y@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (76, 'vy947p0643059ep', 'y0)*4@#j2xi$7@u', '조서호', '똑똑한햇살24', TO_DATE('1987-09-26', 'YYYY-MM-DD'), '010-8314-1561', 'vy947p0643059ep@gmail.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (77, 'd0s53l02ag14b', 'o2(0k48&', '박예희', '친절한햇살10', TO_DATE('1982-02-25', 'YYYY-MM-DD'), '010-9080-3294', 'd0s53l02ag14b@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (78, '47uj2u', 'l4%#8*ss%0b5&^7i', '장민빈', '귀여운구름72', TO_DATE('1993-12-02', 'YYYY-MM-DD'), '010-4261-0339', '47uj2u@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (79, '4dosrw9', 'd4&gq6wr', '강준진', '친절한별20', TO_DATE('1970-07-20', 'YYYY-MM-DD'), '010-3407-5093', '4dosrw9@daum.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (80, 'y5x9t', 'a3$)th*(*fzz29q0*', '김현연', '행복한꽃73', TO_DATE('1980-09-25', 'YYYY-MM-DD'), '010-2949-3286', 'y5x9t@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (81, 'qnj714s57y04', 'u4*fu%^pe(4*2%', '장승연', '신나는바람11', TO_DATE('1975-09-12', 'YYYY-MM-DD'), '010-1325-1068', 'qnj714s57y04@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (82, 'k212xwlr464mz', 'v4!!l!v0v1', '정지희', '똑똑한햇살14', TO_DATE('1973-02-19', 'YYYY-MM-DD'), '010-3141-3099', 'k212xwlr464mz@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (83, 'ztp11o70a1ps72463', 'k9&((*7$9a!%', '강주빈', '든든한구름66', TO_DATE('1976-04-06', 'YYYY-MM-DD'), '010-6595-6927', 'ztp11o70a1ps72463@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (84, '5s7y0', 'a0#$n0477', '정도빈', '즐거운모래20', TO_DATE('1987-12-23', 'YYYY-MM-DD'), '010-4890-8702', '5s7y0@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (85, 'c08s8g084iwc6r8968', 'k7&s#3ybk^', '윤승희', '조용한모래96', TO_DATE('1971-05-18', 'YYYY-MM-DD'), '010-6785-3616', 'c08s8g084iwc6r8968@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (86, '663s1jf5', 'i6&x(8(hkqe$w&', '정현영', '똑똑한햇살78', TO_DATE('1994-10-05', 'YYYY-MM-DD'), '010-1845-1327', '663s1jf5@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (87, 's4x1fr9551e', 'm2$0(d&@2ujq!6)6', '장민우', '다정한꽃22', TO_DATE('1980-02-12', 'YYYY-MM-DD'), '010-9565-6339', 's4x1fr9551e@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (88, '6ns8b86', 'a0$zy!5e$8)^9', '강민아', '행복한햇살98', TO_DATE('1979-01-15', 'YYYY-MM-DD'), '010-3003-8969', '6ns8b86@gmail.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (89, 'k60i8t1105ozd', 'f4$n$%e20!81@a', '박현연', '똑똑한꽃02', TO_DATE('1977-08-02', 'YYYY-MM-DD'), '010-3607-1764', 'k60i8t1105ozd@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (90, 'h9ig0d9737087', 'w4$1c1hc*&', '조주은', '신나는바다06', TO_DATE('1989-06-20', 'YYYY-MM-DD'), '010-8761-3367', 'h9ig0d9737087@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (91, 'yf2kc6fhh57', 'e2$)^*9%%0at#7', '정지은', '용감한나무37', TO_DATE('1981-01-17', 'YYYY-MM-DD'), '010-3542-5446', 'yf2kc6fhh57@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (92, 'rilch5s8u6o96j13', 'y8*nzl3!#&7&', '강현아', '재미있는숲83', TO_DATE('1992-01-04', 'YYYY-MM-DD'), '010-9549-8334', 'rilch5s8u6o96j13@gmail.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (93, 'x1sa2r5s298', 'k4%y*nj*', '임주진', '재미있는강아지44', TO_DATE('1994-07-06', 'YYYY-MM-DD'), '010-4419-7953', 'x1sa2r5s298@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (94, 'z5cln02g41t6ih', 'n2@1k^ao9mqp*53', '임예은', '상냥한구름67', TO_DATE('1986-09-18', 'YYYY-MM-DD'), '010-6912-8765', 'z5cln02g41t6ih@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (95, 'ci24', 'e2(qb&901)&w', '최하연', '친절한숲38', TO_DATE('1994-12-11', 'YYYY-MM-DD'), '010-7435-1170', 'ci24@naver.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (96, '3fuy2u5v4zq7215t44', 'j5$k7!4t!', '박하진', '다정한별39', TO_DATE('1974-12-03', 'YYYY-MM-DD'), '010-1744-7623', '3fuy2u5v4zq7215t44@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (97, 'p1l2e1119um9u50pkzu', 'k9(x(u(!a#8)(', '임지은', '용감한호랑이24', TO_DATE('1972-12-02', 'YYYY-MM-DD'), '010-6507-2850', 'p1l2e1119um9u50pkzu@daum.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (98, '60puz086thcm4', 'q1@rp3o1', '박예영', '귀여운숲38', TO_DATE('1984-12-04', 'YYYY-MM-DD'), '010-2513-4697', '60puz086thcm4@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (99, '243x40v1d0nl3212117', 'd5(ww2g&&@mh%', '임민연', '귀여운강07', TO_DATE('1976-07-11', 'YYYY-MM-DD'), '010-3814-1892', '243x40v1d0nl3212117@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (100, '2x44ujswdoyht5r338', 'c1^!9&)2gg##$ie', '최서연', '행복한토끼19', TO_DATE('1979-06-04', 'YYYY-MM-DD'), '010-8932-9949', '2x44ujswdoyht5r338@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (101, '1181fvc403ud', 'j1%572@n#', '장준호', '활발한강16', TO_DATE('1976-09-01', 'YYYY-MM-DD'), '010-1422-7433', '1181fvc403ud@hanmail.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (102, 'rxxbj', 't5@659#)()xz!%85&', '조주영', '든든한구름79', TO_DATE('1998-05-05', 'YYYY-MM-DD'), '010-9062-0050', 'rxxbj@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (103, 'amyjnurx6hf5x8ct52f', 'e5%)!%@3p)9374#)', '이승영', '신나는구름33', TO_DATE('1971-07-23', 'YYYY-MM-DD'), '010-3257-0366', 'amyjnurx6hf5x8ct52f@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (104, '58n9e7kwa36jn', 'j5$4k$8()6w@$l5$', '장승수', '귀여운토끼60', TO_DATE('1981-12-19', 'YYYY-MM-DD'), '010-4517-5572', '58n9e7kwa36jn@daum.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (105, 'el33h1i88k9o87r196cf', 'n1$6f%(^93zb', '조지우', '용감한고양이45', TO_DATE('2000-02-04', 'YYYY-MM-DD'), '010-8905-8227', 'el33h1i88k9o87r196cf@hanmail.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (106, '6z38w7fsk', 'y4#e#r8(1%!b', '이지희', '용감한돌33', TO_DATE('1978-08-19', 'YYYY-MM-DD'), '010-4578-5344', '6z38w7fsk@hanmail.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (107, 'o15s73045qu', 'd3($lg6e7q', '최하진', '똑똑한토끼55', TO_DATE('1984-04-13', 'YYYY-MM-DD'), '010-5395-6527', 'o15s73045qu@gmail.com', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (108, 'hptl0', 'g1*v00^hf', '임예영', '유쾌한나무57', TO_DATE('1989-01-12', 'YYYY-MM-DD'), '010-6235-5948', 'hptl0@gmail.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (109, '5c018', 'f0@2(hq9v%', '임예우', '상냥한강14', TO_DATE('1978-09-16', 'YYYY-MM-DD'), '010-4115-0738', '5c018@gmail.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (110, 'g45ekwq', 'x6@77x&e$2)7uh8', '박도영', '용감한나무48', TO_DATE('1970-09-15', 'YYYY-MM-DD'), '010-7673-2034', 'g45ekwq@daum.net', 'M', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (111, 'f5djt1m4kxjzikeq', 'a2(nm0xt!)$f0', '조하수', '신나는돌61', TO_DATE('1973-02-16', 'YYYY-MM-DD'), '010-2016-5202', 'f5djt1m4kxjzikeq@hanmail.net', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (112, '6901lri6am00tagx', 'v7*#15@g', '임준빈', '멋진호랑이12', TO_DATE('1972-11-13', 'YYYY-MM-DD'), '010-8788-8815', '6901lri6am00tagx@naver.com', 'F', 'basicProfile.png', default, 0);
INSERT INTO tblMember (tblMemberSeq, id, pw, name, nickname, birthday, tel, email, gender, photoFileName, registrationDate, status) VALUES (113, 'snt9v1e7ov3co', 'b5^@z131c80!9w$7', '임하영', '조용한꽃24', TO_DATE('1974-02-09', 'YYYY-MM-DD'), '010-6685-4913', 'snt9v1e7ov3co@hanmail.net', 'M', 'basicProfile.png', default, 0);
